Block_X,Block_Y,Coordinate_X,Coordinate_Y,Tree Number,SPECODE,SPECIES-GROUP,Diameter (cm),Diameter Class,Height (m),Volume (m^3),Status,Production,Cutting Angle,Damage Crown
1,6,83,506,T01066140,ANKM,3,107.09,5,7.33,3.3036265985890616e-06,Cut,Cut,80.9,<function calculate_damage_crown at 0x121e67e20>
1,6,20,546,T01062792,ATTT,1,36.13,3,7.13,3.6535352074460616e-07,Keep,,189.8,<function calculate_damage_crown at 0x121e67e20>
1,6,58,504,T01066452,BENG,3,27.43,2,11.04,3.26037322680301e-07,Keep,,170.1,<function calculate_damage_crown at 0x121e67e20>
1,6,64,559,T01061615,BSNK,3,171.88,5,4.77,5.539910601375043e-06,Cut,Cut,33.2,<function calculate_damage_crown at 0x121e67e20>
1,6,53,542,T01064235,CHBK,3,186.73,5,11.77,1.61222118555832e-05,Cut,Cut,156.4,<function calculate_damage_crown at 0x121e67e20>
1,6,71,510,T01067718,CHKM,3,8.15,1,3.38,8.838654490697702e-09,Keep,,277.0,<function calculate_damage_crown at 0x121e67e20>
1,6,71,521,T01062324,CHKO,1,43.67,3,13.41,1.0049211932176138e-06,Keep,,194.2,<function calculate_damage_crown at 0x121e67e20>
1,6,96,595,T01065677,CHKR,2,110.57,5,12.52,6.011769475225991e-06,Cut,Cut,173.5,<function calculate_damage_crown at 0x121e67e20>
1,6,92,500,T01066283,CHLK,1,10.48,1,8.05,3.47182479738898e-08,Keep,,202.8,<function calculate_damage_crown at 0x121e67e20>
1,6,50,598,T01063095,CHMC,3,143.83,5,3.52,2.8568517938646136e-06,Cut,Cut,176.4,<function calculate_damage_crown at 0x121e67e20>
1,6,82,520,T01062289,CHTP,2,171.19,5,3.87,4.454467874946536e-06,Cut,Cut,45.3,<function calculate_damage_crown at 0x121e67e20>
1,6,34,527,T01066238,DCSP,6,167.11,5,8.97,9.842767544134761e-06,Cut,Cut,158.1,<function calculate_damage_crown at 0x121e67e20>
1,6,22,568,T01065973,DYKL,3,180.98,5,12.21,1.570534158993755e-05,Cut,Cut,28.0,<function calculate_damage_crown at 0x121e67e20>
1,6,24,503,T01069433,HUDN,5,136.28,5,6.30,4.5975803718179025e-06,Cut,Cut,239.5,<function calculate_damage_crown at 0x121e67e20>
1,6,40,566,T01066719,KMPR,5,125.02,5,4.71,2.8896026720368012e-06,Cut,Cut,178.5,<function calculate_damage_crown at 0x121e67e20>
1,6,83,508,T01061303,KRAY,5,191.56,5,7.00,1.0086322691936834e-05,Cut,Cut,88.9,<function calculate_damage_crown at 0x121e67e20>
1,6,5,500,T01062046,KREL,1,139.95,5,6.73,5.176387152896061e-06,Cut,Cut,37.8,<function calculate_damage_crown at 0x121e67e20>
1,6,95,551,T01067628,KRKO,5,99.06,5,10.12,3.901774478448602e-06,Cut,Cut,354.5,<function calculate_damage_crown at 0x121e67e20>
1,6,47,565,T01062515,KRPM,2,143.71,5,3.33,2.700498194681675e-06,Cut,Cut,108.5,<function calculate_damage_crown at 0x121e67e20>
1,6,37,548,T01062137,KRYS,4,206.76,5,13.56,2.276124792939532e-05,Cut,Cut,274.4,<function calculate_damage_crown at 0x121e67e20>
1,6,83,559,T01065102,MASK,7,6.47,1,4.98,8.189106683949995e-09,Keep,,15.5,<function calculate_damage_crown at 0x121e67e20>
1,6,31,527,T01061940,NNON,1,191.02,5,10.33,1.4808449251865998e-05,Cut,Cut,116.3,<function calculate_damage_crown at 0x121e67e20>
1,6,28,534,T01068707,PRDL,2,166.02,5,14.21,1.5387390741717177e-05,Cut,Cut,4.8,<function calculate_damage_crown at 0x121e67e20>
1,6,31,514,T01069763,PRLO,1,37.13,3,10.69,5.78755003489043e-07,Keep,,229.4,<function calculate_damage_crown at 0x121e67e20>
1,6,13,536,T01063443,PRNG,3,23.43,2,9.03,1.948072354252561e-07,Keep,,348.9,<function calculate_damage_crown at 0x121e67e20>
1,6,58,521,T01065149,SKRM,5,224.82,5,5.47,1.0857271869528054e-05,Cut,Cut,337.2,<function calculate_damage_crown at 0x121e67e20>
1,6,4,525,T01069792,SMPN,7,247.81,5,4.99,1.2038624571531943e-05,Cut,Cut,133.0,<function calculate_damage_crown at 0x121e67e20>
1,6,82,563,T01061960,SRAL,1,172.51,5,10.90,1.2734856431222453e-05,Cut,Cut,36.5,<function calculate_damage_crown at 0x121e67e20>
1,6,25,563,T01064642,SRKR,4,26.80,2,8.58,2.4187414416634666e-07,Keep,,12.6,<function calculate_damage_crown at 0x121e67e20>
1,6,78,561,T01065245,SRLO,5,50.30,4,2.91,2.8954203129277455e-07,Cut,Cut,110.4,<function calculate_damage_crown at 0x121e67e20>
1,6,5,540,T01061015,SROL,7,163.52,5,8.66,9.097351381101185e-06,Cut,Cut,129.7,<function calculate_damage_crown at 0x121e67e20>
1,6,27,529,T01068094,SWPR,7,239.23,5,11.63,2.6133704176478492e-05,Cut,Cut,158.7,<function calculate_damage_crown at 0x121e67e20>
1,6,73,558,T01066051,SYCR,3,137.56,5,6.30,4.684650238822205e-06,Cut,Cut,191.8,<function calculate_damage_crown at 0x121e67e20>
1,6,78,594,T01062256,TAUR,1,249.81,5,6.72,1.6481009099452667e-05,Cut,Cut,179.3,<function calculate_damage_crown at 0x121e67e20>
1,6,84,528,T01066868,TEPI,7,240.90,5,4.76,1.0848298080413729e-05,Cut,Cut,353.9,<function calculate_damage_crown at 0x121e67e20>
1,6,37,546,T01061032,THNR,1,90.04,5,14.36,4.5741802479518035e-06,Cut,Cut,243.1,<function calculate_damage_crown at 0x121e67e20>
1,6,24,597,T01061906,THNS,6,20.23,2,6.20,9.958864964162824e-08,Keep,,241.7,<function calculate_damage_crown at 0x121e67e20>
1,6,5,549,T01066336,TRTM,6,248.11,5,13.74,3.322046963993473e-05,Cut,Cut,92.7,<function calculate_damage_crown at 0x121e67e20>
1,6,17,535,T01067888,TRYG,3,226.61,5,3.15,6.360192217942565e-06,Cut,Cut,289.3,<function calculate_damage_crown at 0x121e67e20>
1,6,21,575,T01061614,TTRV,4,163.75,5,6.38,6.722381934513319e-06,Cut,Cut,199.4,<function calculate_damage_crown at 0x121e67e20>
1,6,88,582,T01069785,ANKN,2,130.00,5,14.74,9.78511959613524e-06,Cut,Cut,108.6,<function calculate_damage_crown at 0x121e67e20>
1,6,94,504,T01063098,ANKT,7,16.25,2,10.91,1.1310457437775099e-07,Keep,,81.8,<function calculate_damage_crown at 0x121e67e20>
1,6,48,509,T01066793,ANOM,3,40.41,3,7.95,5.097749567437561e-07,Keep,,21.0,<function calculate_damage_crown at 0x121e67e20>
1,6,95,543,T01064836,ATNG,5,245.35,5,9.55,2.257326296753566e-05,Cut,Cut,345.2,<function calculate_damage_crown at 0x121e67e20>
1,6,34,547,T01068099,BADM,4,241.80,5,5.31,1.2195824305342325e-05,Cut,Cut,97.2,<function calculate_damage_crown at 0x121e67e20>
1,6,29,556,T01064344,BAKG,2,9.68,1,10.51,3.868017393780863e-08,Keep,,313.9,<function calculate_damage_crown at 0x121e67e20>
1,6,95,513,T01065633,BDNG,5,26.52,2,9.79,2.705954983138446e-07,Keep,,273.7,<function calculate_damage_crown at 0x121e67e20>
1,6,64,523,T01068673,BELY,1,86.30,5,7.54,2.204805240814829e-06,Cut,Cut,14.9,<function calculate_damage_crown at 0x121e67e20>
1,6,16,512,T01069804,BKSV,3,128.84,5,5.25,3.4208384873291645e-06,Cut,Cut,161.3,<function calculate_damage_crown at 0x121e67e20>
1,6,23,515,T01069971,BNKO,3,230.62,5,8.53,1.7818157423629394e-05,Cut,Cut,202.7,<function calculate_damage_crown at 0x121e67e20>
1,6,4,547,T01068126,BYPV,4,180.85,5,14.44,1.8547784466716775e-05,Cut,Cut,27.3,<function calculate_damage_crown at 0x121e67e20>
1,6,47,562,T01065493,CASA,6,103.12,5,8.56,3.576576070997358e-06,Cut,Cut,105.0,<function calculate_damage_crown at 0x121e67e20>
1,6,95,581,T01064480,CCHB,2,36.13,3,10.30,5.283269620104898e-07,Keep,,131.8,<function calculate_damage_crown at 0x121e67e20>
1,6,19,542,T01064777,CHMK,3,76.76,5,7.93,1.8352457315639685e-06,Cut,Cut,261.6,<function calculate_damage_crown at 0x121e67e20>
1,6,11,556,T01063144,CHNY,3,227.00,5,5.21,1.0546938330645634e-05,Cut,Cut,173.6,<function calculate_damage_crown at 0x121e67e20>
1,6,62,566,T01069465,CHPL,1,137.27,5,13.26,9.809339821812632e-06,Cut,Cut,130.0,<function calculate_damage_crown at 0x121e67e20>
1,6,10,530,T01062512,CHRK,6,7.81,1,8.44,2.0197652926222105e-08,Keep,,210.0,<function calculate_damage_crown at 0x121e67e20>
1,6,91,586,T01067650,CHRM,3,92.76,5,2.91,9.823918203618636e-07,Cut,Cut,175.7,<function calculate_damage_crown at 0x121e67e20>
1,6,49,531,T01069297,CHRS,3,225.83,5,7.49,1.5000772781764675e-05,Cut,Cut,41.9,<function calculate_damage_crown at 0x121e67e20>
1,6,87,577,T01064421,CHUT,5,147.24,5,13.34,1.135910366708138e-05,Cut,Cut,183.7,<function calculate_damage_crown at 0x121e67e20>
1,6,99,518,T01064417,CKTM,1,224.28,5,6.36,1.256795263547889e-05,Cut,Cut,322.8,<function calculate_damage_crown at 0x121e67e20>
1,6,30,524,T01069258,CREY,2,115.24,5,8.81,4.592844718900523e-06,Cut,Cut,203.5,<function calculate_damage_crown at 0x121e67e20>
1,6,7,596,T01061650,DKOR,4,153.38,5,13.92,1.2857150032946842e-05,Cut,Cut,288.0,<function calculate_damage_crown at 0x121e67e20>
1,6,55,563,T01064569,DOKM,1,242.81,5,11.26,2.60772203190261e-05,Cut,Cut,51.6,<function calculate_damage_crown at 0x121e67e20>
1,6,84,531,T01062190,HISN,6,117.82,5,2.91,1.5888943811196023e-06,Cut,Cut,351.3,<function calculate_damage_crown at 0x121e67e20>
1,6,2,504,T01068338,KAOM,1,240.03,5,6.16,1.3949278111023802e-05,Cut,Cut,38.9,<function calculate_damage_crown at 0x121e67e20>
1,6,53,560,T01065636,KCAS,2,187.06,5,8.83,1.213574152137871e-05,Cut,Cut,229.1,<function calculate_damage_crown at 0x121e67e20>
1,6,15,527,T01067864,KDAG,7,30.75,3,14.66,5.443110677247887e-07,Keep,,87.3,<function calculate_damage_crown at 0x121e67e20>
1,6,13,586,T01062792,KDCH,5,44.21,3,4.06,3.1142226246058864e-07,Keep,,92.1,<function calculate_damage_crown at 0x121e67e20>
1,6,58,568,T01065808,KDOL,1,241.60,5,14.84,3.401208655022545e-05,Cut,Cut,37.8,<function calculate_damage_crown at 0x121e67e20>
1,6,64,511,T01064952,KES,4,50.50,4,11.55,1.1566899599475706e-06,Cut,Cut,294.0,<function calculate_damage_crown at 0x121e67e20>
1,6,52,506,T01068135,KKCM,5,183.85,5,4.62,6.1281137017823555e-06,Cut,Cut,308.4,<function calculate_damage_crown at 0x121e67e20>
1,6,14,544,T01062806,KKGN,5,223.56,5,7.87,1.5440271586849623e-05,Cut,Cut,218.9,<function calculate_damage_crown at 0x121e67e20>
1,6,13,549,T01061654,KKOM,7,44.48,3,13.01,1.011359285760818e-06,Keep,,301.6,<function calculate_damage_crown at 0x121e67e20>
1,6,2,566,T01065789,KNDL,3,102.30,5,12.15,4.991540069816135e-06,Cut,Cut,327.3,<function calculate_damage_crown at 0x121e67e20>
1,6,74,547,T01061405,KNPR,6,45.30,4,14.81,1.1937294603667994e-06,Cut,Cut,234.3,<function calculate_damage_crown at 0x121e67e20>
1,6,80,581,T01061450,KRAG,2,234.27,5,8.40,1.8105077376667157e-05,Cut,Cut,79.2,<function calculate_damage_crown at 0x121e67e20>
1,6,43,579,T01063913,KRAS,2,203.70,5,8.87,1.4459684584081653e-05,Cut,Cut,174.8,<function calculate_damage_crown at 0x121e67e20>
1,6,80,574,T01061659,KRBO,3,179.61,5,8.12,1.0289437469507955e-05,Cut,Cut,237.0,<function calculate_damage_crown at 0x121e67e20>
1,6,27,570,T01067080,KRLA,4,99.28,5,6.91,2.673302122442016e-06,Cut,Cut,29.5,<function calculate_damage_crown at 0x121e67e20>
1,6,30,555,T01062403,KRON,2,123.97,5,8.01,4.834412180741227e-06,Cut,Cut,88.9,<function calculate_damage_crown at 0x121e67e20>
1,6,98,525,T01063591,KTOM,5,97.82,5,13.42,5.042572875022215e-06,Cut,Cut,181.2,<function calculate_damage_crown at 0x121e67e20>
1,6,17,558,T01069702,KWAV,5,121.29,5,6.72,3.884124705720854e-06,Cut,Cut,276.0,<function calculate_damage_crown at 0x121e67e20>
1,6,36,551,T01062681,LGNG,6,48.41,4,5.66,5.206754985801713e-07,Cut,Cut,229.8,<function calculate_damage_crown at 0x121e67e20>
1,6,98,570,T01066172,MAKG,3,58.84,4,10.20,1.3867235942478258e-06,Cut,Cut,241.0,<function calculate_damage_crown at 0x121e67e20>
1,6,55,571,T01067813,MAKP,5,125.10,5,9.49,5.831003964319563e-06,Cut,Cut,109.2,<function calculate_damage_crown at 0x121e67e20>
1,6,26,522,T01062459,MAKU,3,29.62,2,9.54,3.2879860992143935e-07,Keep,,281.2,<function calculate_damage_crown at 0x121e67e20>
1,6,5,542,T01067130,MNPR,6,23.39,2,10.21,2.193573855706561e-07,Keep,,342.4,<function calculate_damage_crown at 0x121e67e20>
1,6,22,573,T01062939,NENS,2,173.60,5,8.85,1.0475259605819774e-05,Cut,Cut,321.8,<function calculate_damage_crown at 0x121e67e20>
1,6,17,505,T01061991,PANG,7,188.64,5,7.66,1.0700384532813505e-05,Cut,Cut,69.4,<function calculate_damage_crown at 0x121e67e20>
1,6,20,523,T01066509,PHNV,6,22.04,2,12.64,2.4118363410070893e-07,Keep,,321.1,<function calculate_damage_crown at 0x121e67e20>
1,6,15,557,T01068783,PHON,2,86.72,5,7.35,2.169843441811306e-06,Cut,Cut,283.4,<function calculate_damage_crown at 0x121e67e20>
1,6,27,586,T01063201,PHUT,1,35.11,3,6.70,3.246062051189346e-07,Keep,,341.0,<function calculate_damage_crown at 0x121e67e20>
1,6,7,592,T01061737,PLON,7,83.15,5,9.71,2.637148604300094e-06,Cut,Cut,10.9,<function calculate_damage_crown at 0x121e67e20>
1,6,76,560,T01065733,PNAG,6,96.22,5,13.83,5.030474020204596e-06,Cut,Cut,107.5,<function calculate_damage_crown at 0x121e67e20>
1,6,37,590,T01061264,PNGS,2,164.79,5,7.41,7.900712479784657e-06,Cut,Cut,303.5,<function calculate_damage_crown at 0x121e67e20>
1,6,55,534,T01066401,POBY,2,161.65,5,13.26,1.3612653570875586e-05,Cut,Cut,57.7,<function calculate_damage_crown at 0x121e67e20>
1,6,34,536,T01069663,POCV,6,12.01,1,6.53,3.7003852507253884e-08,Keep,,90.2,<function calculate_damage_crown at 0x121e67e20>
1,6,52,592,T01062133,POKH,2,128.88,5,3.37,2.2011113239837653e-06,Cut,Cut,56.4,<function calculate_damage_crown at 0x121e67e20>
1,6,2,551,T01067909,PONR,3,192.14,5,11.83,1.7150094647392852e-05,Cut,Cut,298.9,<function calculate_damage_crown at 0x121e67e20>
1,6,24,590,T01062545,PPTH,6,159.18,5,13.71,1.3642569136588207e-05,Cut,Cut,133.7,<function calculate_damage_crown at 0x121e67e20>
1,6,53,543,T01064660,PPUL,2,209.86,5,9.24,1.598492233910865e-05,Cut,Cut,198.8,<function calculate_damage_crown at 0x121e67e20>
1,6,13,591,T01063033,PRPN,5,49.22,4,7.47,7.108319074909388e-07,Cut,Cut,113.8,<function calculate_damage_crown at 0x121e67e20>
1,6,78,588,T01066787,PRUS,5,233.57,5,8.19,1.7547922054667634e-05,Cut,Cut,103.2,<function calculate_damage_crown at 0x121e67e20>
1,6,96,579,T01066026,PYPK,1,223.92,5,5.78,1.1382505703823878e-05,Cut,Cut,65.2,<function calculate_damage_crown at 0x121e67e20>
1,6,52,578,T01065226,RAIT,2,240.06,5,6.93,1.5676708294963337e-05,Cut,Cut,291.7,<function calculate_damage_crown at 0x121e67e20>
1,6,24,511,T01069951,ROKA,7,232.93,5,8.77,1.8679788891371996e-05,Cut,Cut,75.9,<function calculate_damage_crown at 0x121e67e20>
1,6,25,579,T01067868,RUNG,3,83.23,5,11.84,3.220829147067825e-06,Cut,Cut,58.3,<function calculate_damage_crown at 0x121e67e20>
1,6,38,572,T01065804,SABL,5,163.76,5,8.72,9.182512221365662e-06,Cut,Cut,83.8,<function calculate_damage_crown at 0x121e67e20>
1,6,6,589,T01064584,SARG,3,175.34,5,2.76,3.3348282830439386e-06,Cut,Cut,126.0,<function calculate_damage_crown at 0x121e67e20>
1,6,78,596,T01066259,SBMS,7,106.66,5,4.07,1.8192372448908918e-06,Cut,Cut,330.2,<function calculate_damage_crown at 0x121e67e20>
1,6,51,537,T01062215,SDAV,3,149.11,5,13.01,1.136020988860998e-05,Cut,Cut,294.0,<function calculate_damage_crown at 0x121e67e20>
1,6,23,562,T01066902,SDEY,4,233.22,5,13.59,2.902266135942376e-05,Cut,Cut,133.3,<function calculate_damage_crown at 0x121e67e20>
1,6,56,555,T01066342,SLEN,2,77.78,5,8.50,2.019757603412683e-06,Cut,Cut,290.2,<function calculate_damage_crown at 0x121e67e20>
1,6,34,559,T01067023,SMCH,5,126.02,5,2.70,1.6813989626986033e-06,Cut,Cut,136.8,<function calculate_damage_crown at 0x121e67e20>
1,6,77,513,T01067027,SME,5,150.89,5,11.22,1.0028069387278771e-05,Cut,Cut,1.8,<function calculate_damage_crown at 0x121e67e20>
1,6,16,598,T01066632,SMKB,3,223.49,5,11.31,2.219121999715118e-05,Cut,Cut,29.2,<function calculate_damage_crown at 0x121e67e20>
1,6,5,503,T01063811,SNAY,5,231.36,5,4.51,9.487549962200748e-06,Cut,Cut,214.6,<function calculate_damage_crown at 0x121e67e20>
1,6,36,557,T01067731,SNOL,2,40.08,3,7.41,4.6768208588031246e-07,Keep,,70.7,<function calculate_damage_crown at 0x121e67e20>
1,6,60,558,T01065786,SOUY,5,231.10,5,6.75,1.4148977342045299e-05,Cut,Cut,217.5,<function calculate_damage_crown at 0x121e67e20>
1,6,38,599,T01068274,SPOR,6,61.57,5,11.83,1.761489660766535e-06,Cut,Cut,18.0,<function calculate_damage_crown at 0x121e67e20>
1,6,20,599,T01066998,SPPY,2,53.96,4,11.10,1.2692087544068823e-06,Cut,Cut,207.5,<function calculate_damage_crown at 0x121e67e20>
1,6,47,517,T01065723,SPTK,6,81.56,5,3.33,8.711967578851975e-07,Cut,Cut,75.1,<function calculate_damage_crown at 0x121e67e20>
1,6,67,525,T01063775,SRKM,5,59.57,4,8.87,1.2365307212197103e-06,Cut,Cut,356.8,<function calculate_damage_crown at 0x121e67e20>
1,6,18,535,T01067763,SVAK,4,248.75,5,4.68,1.1381745011524256e-05,Cut,Cut,112.1,<function calculate_damage_crown at 0x121e67e20>
1,6,4,549,T01068952,SVCT,7,108.14,5,14.09,6.469248834872633e-06,Cut,Cut,176.0,<function calculate_damage_crown at 0x121e67e20>
1,6,99,595,T01068885,SVPT,4,119.42,5,3.63,2.030905308304029e-06,Cut,Cut,330.6,<function calculate_damage_crown at 0x121e67e20>
1,6,52,519,T01067582,TKOV,5,247.26,5,4.28,1.0274571111437246e-05,Cut,Cut,21.4,<function calculate_damage_crown at 0x121e67e20>
1,6,19,587,T01066415,TLOK,6,178.33,5,4.53,5.657668636334199e-06,Cut,Cut,51.7,<function calculate_damage_crown at 0x121e67e20>
1,6,79,579,T01067385,TOLP,4,121.80,5,10.21,5.951122195559646e-06,Cut,Cut,317.0,<function calculate_damage_crown at 0x121e67e20>
1,6,90,543,T01064732,TPOG,3,129.56,5,3.63,2.3944477543747787e-06,Cut,Cut,160.0,<function calculate_damage_crown at 0x121e67e20>
1,6,9,519,T01061052,TRAG,1,19.63,2,3.19,4.824333741149355e-08,Keep,,169.9,<function calculate_damage_crown at 0x121e67e20>
1,6,89,519,T01063454,TREN,1,47.64,4,3.89,3.4715765249037495e-07,Cut,Cut,328.3,<function calculate_damage_crown at 0x121e67e20>
1,6,58,575,T01067878,TRMN,1,7.95,1,8.01,1.9870594844623548e-08,Keep,,183.7,<function calculate_damage_crown at 0x121e67e20>
1,6,84,577,T01068792,TRSK,6,50.71,4,7.07,7.14287948894973e-07,Cut,Cut,197.9,<function calculate_damage_crown at 0x121e67e20>
1,6,44,528,T01068022,WYNG,4,221.81,5,5.68,1.097354273199852e-05,Cut,Cut,202.5,<function calculate_damage_crown at 0x121e67e20>
1,6,53,544,T01062025,ACSA,1,193.84,5,14.99,2.2123820289253682e-05,Cut,Cut,294.8,<function calculate_damage_crown at 0x121e67e20>
1,6,88,519,T01066509,ADCH,3,226.56,5,3.12,6.293595772518309e-06,Cut,Cut,159.3,<function calculate_damage_crown at 0x121e67e20>
1,6,88,539,T01063914,AKSL,2,39.50,3,9.46,5.798499890159959e-07,Keep,,267.4,<function calculate_damage_crown at 0x121e67e20>
1,6,74,564,T01064532,AMBB,7,169.71,5,13.60,1.5388469651305102e-05,Cut,Cut,123.0,<function calculate_damage_crown at 0x121e67e20>
1,6,85,580,T01061711,AMCN,1,166.61,5,9.32,1.0165724553648978e-05,Cut,Cut,319.6,<function calculate_damage_crown at 0x121e67e20>
1,6,45,564,T01068807,AMPI,5,185.68,5,4.69,6.356389072175726e-06,Cut,Cut,179.1,<function calculate_damage_crown at 0x121e67e20>
1,6,68,565,T01062547,ANCH,7,233.50,5,11.92,2.5530961164841587e-05,Cut,Cut,358.8,<function calculate_damage_crown at 0x121e67e20>
1,6,30,558,T01068877,ANKB,4,37.98,3,13.78,7.805582419311897e-07,Keep,,115.9,<function calculate_damage_crown at 0x121e67e20>
1,6,10,554,T01066340,ANRD,3,80.56,5,7.40,1.8851873410968204e-06,Cut,Cut,214.7,<function calculate_damage_crown at 0x121e67e20>
1,6,8,584,T01065934,APEN,1,247.43,5,10.94,2.630120068082334e-05,Cut,Cut,92.9,<function calculate_damage_crown at 0x121e67e20>
1,6,42,544,T01068013,ATES,6,165.76,5,10.44,1.126963731032171e-05,Cut,Cut,24.9,<function calculate_damage_crown at 0x121e67e20>
1,6,17,574,T01064367,ATSR,5,144.51,5,11.26,9.235005800766921e-06,Cut,Cut,235.9,<function calculate_damage_crown at 0x121e67e20>
1,6,98,529,T01063308,BAKK,4,134.94,5,14.04,1.0038596249045455e-05,Cut,Cut,191.0,<function calculate_damage_crown at 0x121e67e20>
1,6,77,535,T01066863,BAKP,1,173.23,5,13.67,1.611447213509172e-05,Cut,Cut,290.8,<function calculate_damage_crown at 0x121e67e20>
1,6,79,572,T01068815,BBOK,4,236.22,5,8.33,1.825362477165321e-05,Cut,Cut,288.6,<function calculate_damage_crown at 0x121e67e20>
1,6,85,515,T01068782,BOPR,1,99.80,5,6.10,2.3851708716316095e-06,Cut,Cut,10.8,<function calculate_damage_crown at 0x121e67e20>
1,6,85,567,T01067408,BRCH,2,221.32,5,4.41,8.480434803960476e-06,Cut,Cut,198.8,<function calculate_damage_crown at 0x121e67e20>
1,6,22,579,T01065839,BTIL,1,9.23,1,5.36,1.7949316518405147e-08,Keep,,203.5,<function calculate_damage_crown at 0x121e67e20>
1,6,95,591,T01065074,CABB,6,157.13,5,2.64,2.561928881011276e-06,Cut,Cut,21.6,<function calculate_damage_crown at 0x121e67e20>
1,6,91,544,T01062665,CHCK,7,235.24,5,3.00,6.519733311479778e-06,Cut,Cut,44.8,<function calculate_damage_crown at 0x121e67e20>
1,6,42,528,T01068441,CHEK,2,99.05,5,13.86,5.340342317858665e-06,Cut,Cut,326.5,<function calculate_damage_crown at 0x121e67e20>
1,6,95,544,T01066763,CHHA,4,133.14,5,14.28,9.939810452350834e-06,Cut,Cut,155.5,<function calculate_damage_crown at 0x121e67e20>
1,6,52,578,T01061090,CHHU,3,78.70,5,9.63,2.3421610836107033e-06,Cut,Cut,339.3,<function calculate_damage_crown at 0x121e67e20>
1,6,71,527,T01069538,CHKG,7,180.03,5,6.10,7.762969185122619e-06,Cut,Cut,279.2,<function calculate_damage_crown at 0x121e67e20>
1,6,96,563,T01066215,CHKP,7,91.52,5,12.59,4.142626296990377e-06,Cut,Cut,61.7,<function calculate_damage_crown at 0x121e67e20>
1,6,36,536,T01066546,CHKU,6,74.72,5,11.89,2.6069483936165274e-06,Cut,Cut,357.5,<function calculate_damage_crown at 0x121e67e20>
1,6,45,522,T01064857,CHLS,4,24.99,2,3.74,9.173889338597164e-08,Keep,,309.5,<function calculate_damage_crown at 0x121e67e20>
1,6,91,588,T01067201,CHNA,3,121.72,5,6.15,3.577978053761934e-06,Cut,Cut,255.0,<function calculate_damage_crown at 0x121e67e20>
1,6,69,524,T01069316,CHNO,1,118.80,5,14.10,7.817301935049537e-06,Cut,Cut,290.7,<function calculate_damage_crown at 0x121e67e20>
1,6,77,568,T01065993,CHOV,1,211.60,5,6.68,1.1747150786816392e-05,Cut,Cut,337.6,<function calculate_damage_crown at 0x121e67e20>
1,6,43,551,T01066186,CHPS,2,55.54,4,12.38,1.4998267341996484e-06,Cut,Cut,140.2,<function calculate_damage_crown at 0x121e67e20>
1,6,92,597,T01065668,CHTU,1,127.16,5,5.26,3.3380386437857066e-06,Cut,Cut,65.8,<function calculate_damage_crown at 0x121e67e20>
1,6,72,503,T01064798,CTES,2,185.41,5,4.30,5.810313628005964e-06,Cut,Cut,113.0,<function calculate_damage_crown at 0x121e67e20>
1,6,30,574,T01068049,DAKD,1,140.68,5,4.17,3.24384785797519e-06,Cut,Cut,230.1,<function calculate_damage_crown at 0x121e67e20>
1,6,47,584,T01064301,DGPR,3,216.79,5,3.09,5.696459935112864e-06,Cut,Cut,167.4,<function calculate_damage_crown at 0x121e67e20>
